updateDate,code,code_name
2018-08-20,159001,保证金
2018-08-20,159915,创业板
2018-08-21,511990,华宝添益ETF
2018-08-21,511880,银华日利ETF
2018-08-21,510050,上证50ETF华夏
2018-08-21,518880,黄金ETF华安
2018-08-22,511990,华宝添益ETF
2018-08-22,511880,银华日利ETF
2018-08-22,510050,上证50ETF华夏
2018-08-23,511990,华宝添益ETF
2018-08-23,511880,银华日利ETF
2018-08-23,511660,货币ETF建信
2018-08-23,510050,上证50ETF华夏
2018-08-24,511990,华宝添益ETF
2018-08-24,511880,银华日利ETF
2018-08-24,510050,上证50ETF华夏
2018-08-24,511660,货币ETF建信
2018-08-27,511990,华宝添益ETF
2018-08-27,511880,银华日利ETF
2018-08-27,511660,货币ETF建信
2018-08-27,159915,创业板
2018-08-28,511990,华宝添益ETF
2018-08-28,511880,银华日利ETF
2018-08-28,159001,保证金
2018-08-28,511660,货币ETF建信
2018-08-29,511880,银华日利ETF
2018-08-29,159001,保证金
2018-08-29,511990,华宝添益ETF
2018-08-30,511990,华宝添益ETF
2018-08-30,511880,银华日利ETF
2018-08-30,159001,保证金
2018-08-30,511660,货币ETF建信
2018-08-31,511880,银华日利ETF
2018-08-31,511990,华宝添益ETF
2018-08-31,159001,保证金
2018-08-31,510050,上证50ETF华夏
2018-09-03,511880,银华日利ETF
2018-09-03,511990,华宝添益ETF
2018-09-03,159001,保证金
2018-09-04,511990,华宝添益ETF
2018-09-04,511880,银华日利ETF
2018-09-04,159001,保证金
2018-09-04,510050,上证50ETF华夏
2018-09-05,511990,华宝添益ETF
2018-09-05,511880,银华日利ETF
2018-09-05,159001,保证金
2018-09-06,511990,华宝添益ETF
2018-09-06,511880,银华日利ETF
2018-09-06,159001,保证金
2018-09-07,511990,华宝添益ETF
2018-09-07,511880,银华日利ETF
2018-09-07,159915,创业板
2018-09-10,511990,华宝添益ETF
2018-09-10,511880,银华日利ETF
2018-09-10,518880,黄金ETF华安
2018-09-11,511990,华宝添益ETF
2018-09-11,511880,银华日利ETF
2018-09-11,159001,保证金
2018-09-12,511990,华宝添益ETF
2018-09-12,511880,银华日利ETF
2018-09-12,159001,保证金
2018-09-12,510050,上证50ETF华夏
2018-09-13,511990,华宝添益ETF
2018-09-13,511880,银华日利ETF
2018-09-13,159001,保证金
2018-09-13,511660,货币ETF建信
2018-09-13,510050,上证50ETF华夏
2018-09-14,511990,华宝添益ETF
2018-09-14,511880,银华日利ETF
2018-09-14,159001,保证金
2018-09-17,511990,华宝添益ETF
